,COORDS
7286,4685.0
7287,4685.04
7288,4685.41
7289,4685.7
7290,4685.96
7291,4686.3
7292,4685.84
7293,4685.69
7294,4685.15
7295,4684.8
7296,4683.94
7297,4682.36
7298,4681.91
7299,4681.46
7300,4679.96
7301,4678.86
7302,4677.72
7303,4677.19
7304,4676.66
7305,4675.29
7306,4675.02
7307,4672.95
7308,4671.48
7309,4645.42
7310,4644.91
7311,4641.24
7312,4640.74
7313,4640.24
7314,4639.77
7315,4639.24
7316,4638.79
7317,4637.82
7318,4636.84
7319,4635.88
7320,4635.06
7321,4634.58
7322,4634.13
7323,4633.63
7324,4633.14
7325,4632.77
7326,4632.53
7327,4632.1
7328,4632.42
7329,4632.89
7330,4633.02
7331,4633.0
7332,4632.71
7333,4632.38
7334,4631.49
7335,4631.06
7336,4630.64
7337,4630.21
7338,4629.79
7339,4629.42
7340,4628.05
7341,4627.58
7342,4626.6
7343,4626.13
7344,4625.69
7345,4625.32
7346,4624.8
7347,4624.82
7348,4624.6
7349,4624.53
7350,4624.47
7351,4624.36
7352,4624.26
7353,4624.4
7354,4624.46
7355,4624.38
7356,4624.2
7357,4623.76
7358,4623.33
7359,4622.87
7360,4622.63
7361,4622.56
7362,4622.57
7363,4622.61
7364,4622.5
7365,4622.42
7366,4622.47
7367,4671.54
7368,4672.67
7369,4674.13
7370,4674.51
7371,4674.67
7372,4676.64
7373,4677.48
7374,4677.67
7375,4678.37
7376,4678.56
7377,4678.78
7378,4679.65
7379,4679.77
7380,4680.2
7381,4680.36
7382,4680.52
7383,4680.75
7384,4681.84
7385,4681.96
7386,4682.3
7387,4682.78
7388,4683.76
7389,4684.02
7390,4684.25
7391,4685.19
7392,4686.05
7393,4686.23
7394,4686.63
7395,4686.64
7396,4686.67
7397,4686.68
7398,4686.59
7399,4686.77
7400,4686.99
7401,4687.04
7402,4687.06
7403,4687.03
7404,4687.0
7405,4686.98
7406,4686.92
7407,4686.5
7408,4670.18
7409,4671.18
7410,4671.39
7411,4672.16
7412,4673.53
7413,4673.71
7414,4673.85
7415,4674.07
7416,4674.28
7417,4674.48
7418,4675.46
7419,4675.88
7420,4675.97
7421,4676.24
7422,4676.32
7423,4676.4
7424,4676.57
7425,4676.7
7426,4676.89
7427,4677.21
7428,4677.64
7429,4677.87
7430,4679.26
7431,4679.45
7432,4680.76
7433,4681.03
7434,4681.39
7435,4681.47
7436,4681.58
7437,4681.77
7438,4681.93
7439,4682.08
7440,4682.21
7441,4682.41
7442,4682.65
7443,4682.73
7444,4682.96
7445,4683.05
7446,4683.48
7447,4683.5
7448,4683.54
7449,4682.11
7450,4643.67
7451,4641.66
7452,4640.57
7453,4640.11
7454,4639.71
7455,4639.52
7456,4639.28
7457,4639.1
7458,4638.83
7459,4638.87
7460,4638.94
7461,4672.5
7462,4673.93
7463,4674.37
7464,4674.66
7465,4674.83
7466,4674.95
7467,4675.63
7468,4675.57
7469,4675.06
7470,4673.73
7471,4673.51
7472,4673.27
7473,4675.58
7474,4676.09
7475,4676.01
7476,4676.0
7477,4672.35
7478,4673.57
7479,4674.08
7480,4676.65
7481,4679.34
7482,4680.63
7483,4685.42
7484,4685.92
7485,4687.2
7486,4687.94
7487,4688.13
7488,4688.42
7489,4688.66
7490,4688.89
7491,4689.29
7492,4689.58
7493,4690.25
7494,4690.65
7495,4691.07
7496,4691.95
7497,4692.37
7498,4692.86
7499,4693.79
7500,4694.27
7501,4694.63
7502,4695.07
7503,4695.56
7504,4696.08
7505,4696.53
7506,4697.38
7507,4697.86
7508,4698.65
7509,4699.35
7510,4699.66
7511,4700.05
7512,4700.53
7513,4700.87
7514,4701.06
7515,4701.42
7516,4701.92
7517,4702.45
7518,4702.94
7519,4703.42
7520,4703.87
7521,4704.29
7522,4704.75
7523,4705.2
7524,4705.65
7525,4706.2
7526,4706.77
7527,4707.31
7528,4707.85
7529,4708.4
7530,4708.89
7531,4709.34
7532,4709.73
7533,4710.1
7534,4710.57
7535,4711.05
7536,4711.56
7537,4712.07
7538,4712.61
7539,4713.07
7540,4713.59
7541,4713.99
7542,4714.44
7543,4714.93
7544,4715.43
7545,4715.93
7546,4716.46
7547,4716.99
7548,4717.49
7549,4717.95
7550,4718.38
7551,4718.82
7552,4719.3
7553,4719.8
7554,4720.28
7555,4720.75
7556,4721.16
7557,4721.65
7558,4722.16
7559,4722.71
7560,4723.21
7561,4723.69
7562,4724.16
7563,4724.9
7564,4725.37
7565,4725.94
7566,4726.5
7567,4727.07
7568,4728.32
7569,4728.86
7570,4729.4
7571,4729.92
7572,4730.41
7573,4730.88
7574,4731.34
7575,4731.81
7576,4732.3
7577,4732.67
7578,4733.01
7579,4733.42
7580,4733.5
7581,4733.58
7582,4733.92
7583,4734.38
7584,4734.85
7585,4735.31
7586,4735.76
7587,4736.69
7588,4737.18
7589,4737.68
7590,4738.16
7591,4738.49
7592,4738.87
7593,4739.3
7594,4739.79
7595,4740.28
7596,4740.78
7597,4741.22
7598,4741.6
7599,4741.99
7600,4742.45
7601,4742.9
7602,4743.39
7603,4743.87
7604,4744.36
7605,4744.78
7606,4745.25
7607,4745.75
7608,4746.17
7609,4746.62
7610,4747.08
7611,4747.39
7612,4747.63
7613,4747.83
7614,4747.92
7615,4748.11
7616,4748.76
7617,4749.14
7618,4749.55
7619,4750.53
7620,4751.01
7621,4751.46
7622,4751.88
7623,4752.27
7624,4752.59
7625,4752.91
7626,4752.96
7627,4752.84
7628,4752.85
7629,4752.86
7630,4752.78
7631,4752.68
7632,4752.67
7633,4752.66
7634,4752.65
7635,4752.63
7636,4752.62
7637,4752.64
7638,4752.61
7639,4752.73
7640,4752.79
7641,4752.83
7642,4752.87
7643,4752.88
7644,4752.99
7645,4753.08
7646,4753.09
7647,4752.8
7648,4752.4
7649,4752.02
7650,4751.57
7651,4751.12
7652,4750.68
7653,4750.15
7654,4749.57
7655,4749.07
7656,4748.59
7657,4748.19
7658,4747.95
7659,4747.84
7660,4747.66
7661,4747.43
7662,4747.13
7663,4746.65
7664,4746.18
7665,4745.76
7666,4745.24
7667,4744.77
7668,4744.3
7669,4743.79
7670,4743.31
7671,4742.78
7672,4742.25
7673,4741.74
7674,4741.29
7675,4740.81
7676,4740.3
7677,4739.75
7678,4739.22
7679,4738.74
7680,4738.34
7681,4737.98
7682,4737.46
7683,4736.94
7684,4736.47
7685,4736.02
7686,4735.55
7687,4735.06
7688,4734.54
7689,4734.0
7690,4733.56
7691,4733.47
7692,4733.31
7693,4732.83
7694,4732.46
7695,4731.91
7696,4731.31
7697,4730.71
7698,4730.08
7699,4729.47
7700,4728.88
7701,4728.33
7702,4727.92
7703,4727.5
7704,4726.94
7705,4725.77
7706,4725.19
7707,4724.78
7708,4724.45
7709,4723.93
7710,4723.38
7711,4722.83
7712,4721.73
7713,4721.2
7714,4720.76
7715,4720.27
7716,4719.77
7717,4719.28
7718,4718.81
7719,4718.4
7720,4717.96
7721,4717.48
7722,4716.96
7723,4716.43
7724,4715.91
7725,4714.85
7726,4714.3
7727,4713.83
7728,4713.35
7729,4712.81
7730,4712.44
7731,4712.22
7732,4711.75
7733,4710.71
7734,4710.21
7735,4709.8
7736,4709.47
7737,4709.09
7738,4708.17
7739,4707.73
7740,4707.3
7741,4706.84
7742,4706.35
7743,4705.84
7744,4705.34
7745,4704.85
7746,4703.26
7747,4702.75
7748,4702.21
7749,4701.16
7750,4700.91
7751,4700.63
7752,4700.19
7753,4699.77
7754,4699.48
7755,4699.14
7756,4698.8
7757,4698.44
7758,4698.04
7759,4697.57
7760,4697.12
7761,4695.78
7762,4695.23
7763,4694.7
7764,4694.3
7765,4693.82
7766,4692.74
7767,4692.17
7768,4691.67
7769,4691.22
7770,4690.72
7771,4690.29
7772,4689.56
7773,4689.26
7774,4688.76
7775,4688.3
7776,4688.09
7777,4687.01
7778,4686.56
7779,4685.63
7780,4680.18
7781,4679.69
7782,4671.52
7783,4669.73
7784,4642.25
7785,4645.43
7786,4643.65
7787,4645.04
7788,4674.76
7789,4675.11
7790,4676.41
7791,4676.56
7792,4676.59
7793,4676.39
7794,4645.17
7795,4641.36
7796,4640.83
7797,4639.34
7798,4637.76
7799,4637.23
7800,4636.68
7801,4636.13
7802,4634.71
7803,4633.19
7804,4632.85
7805,4632.39
7806,4632.18
7807,4631.97
7808,4632.23
7809,4632.24
7810,4631.95
7811,4671.59
7812,4677.49
7813,4677.78
7814,4678.69
7815,4679.1
7816,4679.53
7817,4679.71
7818,4680.6
7819,4683.91
7820,4684.14
7821,4684.22
7822,4684.23
7823,4669.04
7824,4672.68
7825,4674.26
7826,4674.68
7827,4673.97
7828,4674.36
7829,4675.9
7830,4676.03
7831,4676.37
7832,4676.51
7833,4677.05
7834,4645.37
7835,4643.29
7836,4641.8
7837,4641.62
7838,4641.74
7839,4641.77
7840,4641.59
7841,4641.83
7842,4641.92
7843,4644.12
7844,4644.44
7845,4641.79
7846,4641.3
7847,4640.75
7848,4640.19
7849,4639.64
7850,4639.02
7851,4637.87
7852,4636.76
7853,4635.65
7854,4635.11
7855,4634.55
7856,4633.98
7857,4633.37
7858,4632.46
7859,4632.08
7860,4632.22
7861,4632.34
7862,4632.45
7863,4632.29
7864,4631.67
7865,4631.44
7866,4631.2
7867,4630.95
7868,4630.85
7869,4630.76
7870,4630.47
7871,4630.09
7872,4629.88
7873,4629.39
7874,4629.07
7875,4628.75
7876,4628.02
7877,4627.65
7878,4627.01
7879,4626.94
7880,4626.99
7881,4626.62
7882,4626.65
7883,4626.67
7884,4626.66
7885,4626.64
7886,4626.68
7887,4641.46
7888,4640.92
7889,4640.38
7890,4639.36
7891,4638.84
7892,4637.72
7893,4637.15
7894,4636.59
7895,4636.02
7896,4635.57
7897,4635.01
7898,4634.48
7899,4633.93
7900,4633.34
7901,4632.86
7902,4631.57
7903,4631.24
7904,4631.16
7905,4631.17
7906,4631.09
7907,4630.98
7908,4630.82
7909,4630.65
7910,4630.44
7911,4630.25
7912,4630.12
7913,4629.94
7914,4629.78
7915,4629.66
7916,4629.49
7917,4629.06
7918,4628.83
7919,4628.68
7920,4628.51
7921,4628.3
7922,4628.1
7923,4627.96
7924,4627.87
7925,4627.82
7926,4627.77
7927,4627.66
7928,4627.69
7929,4627.73
7930,4627.79
7931,4627.59
7932,4627.48
7933,4627.47
7934,4627.42
7935,4627.27
7936,4672.44
7937,4675.26
7938,4674.03
7939,4672.14
7940,4649.39
7941,4649.01
7942,4671.32
7943,4671.86
7944,4672.34
7945,4675.85
7946,4676.33
7947,4677.34
7948,4678.47
7949,4680.33
7950,4680.61
7951,4680.86
7952,4681.68
7953,4681.5
7954,4680.78
7955,4682.35
7956,4683.71
7957,4684.04
7958,4641.6
7959,4640.76
7960,4639.07
7961,4638.68
7962,4638.26
7963,4635.71
7964,4635.36
7965,4634.52
7966,4634.12
7967,4633.67
7968,4632.31
7969,4632.16
7970,4632.33
7971,4632.43
7972,4632.48
7973,4632.12
7974,4631.8
7975,4631.7
7976,4631.65
7977,4631.42
7978,4631.25
7979,4631.03
7980,4630.88
7981,4630.71
7982,4630.54
7983,4630.45
7984,4630.43
7985,4630.36
7986,4630.16
7987,4629.72
7988,4629.56
7989,4629.37
7990,4629.31
7991,4629.26
7992,4629.15
7993,4629.09
7994,4629.11
7995,4629.17
7996,4629.16
7997,4628.99
7998,4628.8
7999,4628.69
8000,4628.59
8001,4628.45
8002,4628.38
8003,4628.25
8004,4628.12
8005,4627.97
8006,4627.88
8007,4627.29
8008,4627.21
8009,4670.24
8010,4670.0
8011,4671.66
8012,4673.17
8013,4677.07
8014,4686.6
8015,4685.74
8016,4670.26
8017,4672.05
8018,4672.45
8019,4674.2
8020,4676.83
8021,4677.88
8022,4679.2
8023,4679.42
8024,4679.75
8025,4680.57
8026,4680.95
8027,4681.87
8028,4681.95
8029,4672.24
8030,4676.08
8031,4676.14
8032,4675.98
8033,4676.53
8034,4676.34
8035,4684.65
8036,4685.22
8037,4685.33
8038,4685.72
8039,4685.91
8040,4686.55
8041,4684.73
8042,4681.37
8043,4680.1
8044,4679.63
8045,4678.25
8046,4677.0
8047,4671.28
8048,4644.2
8049,4641.17
8050,4640.6
8051,4638.91
8052,4638.39
8053,4637.79
8054,4636.67
8055,4635.09
8056,4633.99
8057,4633.39
8058,4632.81
8059,4631.63
8060,4631.05
8061,4630.46
8062,4629.87
8063,4629.29
8064,4628.73
8065,4628.15
8066,4627.07
8067,4626.48
8068,4625.28
8069,4624.69
8070,4623.58
8071,4622.98
8072,4622.39
8073,4621.8
8074,4621.21
8075,4620.63
8076,4620.05
8077,4619.46
8078,4618.89
8079,4618.34
8080,4617.78
8081,4617.19
8082,4616.6
8083,4616.01
8084,4614.94
8085,4614.45
8086,4613.93
8087,4613.41
8088,4612.87
8089,4612.32
8090,4611.76
8091,4611.19
8092,4610.63
8093,4610.04
8094,4608.91
8095,4608.36
8096,4607.81
8097,4607.28
8098,4606.73
8099,4605.61
8100,4605.04
8101,4604.46
8102,4603.88
8103,4603.29
8104,4602.2
8105,4601.76
8106,4601.21
8107,4600.77
8108,4599.85
8109,4599.51
8110,4599.17
8111,4598.7
8112,4598.26
8113,4597.88
8114,4597.48
8115,4597.01
8116,4596.63
8117,4596.24
8118,4595.71
8119,4595.15
8120,4594.19
8121,4593.75
8122,4593.56
8123,4593.6
8124,4593.53
8125,4593.51
8126,4593.37
8127,4593.13
8128,4592.82
8129,4592.51
8130,4592.21
8131,4592.02
8132,4591.92
8133,4591.93
8134,4591.71
8135,4591.5
8136,4591.32
8137,4590.7
8138,4590.54
8139,4590.35
8140,4590.15
8141,4590.01
8142,4589.82
8143,4589.4
8144,4589.25
8145,4589.16
8146,4589.06
8147,4588.89
8148,4588.63
8149,4588.38
8150,4588.02
8151,4587.65
8152,4587.34
8153,4587.02
8154,4586.66
8155,4586.33
8156,4586.14
8157,4586.15
8158,4586.1
8159,4586.09
8160,4586.07
8161,4585.91
8162,4585.81
8163,4585.73
8164,4585.68
8165,4585.66
8166,4585.69
8167,4585.71
8168,4585.57
8169,4585.49
8170,4585.61
8171,4585.78
8172,4586.04
8173,4585.62
8174,4585.31
8175,4585.07
8176,4585.04
8177,4584.97
8178,4584.93
8179,4584.84
8180,4584.77
8181,4584.67
8182,4584.49
8183,4584.46
8184,4584.52
8185,4584.57
8186,4584.55
8187,4584.59
8188,4670.16
8189,4674.7
8190,4641.89
8191,4641.29
8192,4641.03
8193,4640.8
8194,4640.68
8195,4640.67
8196,4640.4
8197,4640.27
8198,4640.06
8199,4639.82
8200,4639.65
8201,4644.36
8202,4671.24
8203,4672.51
8204,4672.86
8205,4673.21
8206,4673.32
8207,4676.28
8208,4678.17
8209,4679.29
8210,4679.49
8211,4680.37
8212,4681.31
8213,4682.12
8214,4673.76
8215,4673.48
8216,4641.61
8217,4640.79
8218,4640.42
8219,4639.63
8220,4639.13
8221,4636.39
8222,4635.54
8223,4635.08
8224,4634.16
8225,4633.66
8226,4632.68
8227,4632.21
8228,4631.72
8229,4631.23
8230,4630.29
8231,4629.32
8232,4628.32
8233,4626.46
8234,4625.96
8235,4625.46
8236,4624.96
8237,4624.0
8238,4623.55
8239,4623.04
8240,4622.52
8241,4622.02
8242,4621.5
8243,4620.97
8244,4619.91
8245,4619.39
8246,4618.87
8247,4617.89
8248,4617.37
8249,4616.84
8250,4616.32
8251,4615.37
8252,4614.93
8253,4614.44
8254,4613.94
8255,4613.46
8256,4612.99
8257,4612.53
8258,4612.08
8259,4611.61
8260,4611.17
8261,4610.72
8262,4609.81
8263,4609.35
8264,4608.89
8265,4608.0
8266,4606.63
8267,4605.71
8268,4604.74
8269,4603.74
8270,4602.3
8271,4601.92
8272,4601.44
8273,4600.99
8274,4600.61
8275,4600.17
8276,4599.5
8277,4599.21
8278,4598.78
8279,4598.4
8280,4597.77
8281,4597.43
8282,4597.03
8283,4596.43
8284,4596.05
8285,4595.59
8286,4595.08
8287,4594.62
8288,4594.15
8289,4593.63
8290,4592.64
8291,4592.15
8292,4591.65
8293,4591.18
8294,4590.76
8295,4590.3
8296,4589.33
8297,4588.82
8298,4587.82
8299,4586.57
8300,4585.54
8301,4584.5
8302,4584.02
8303,4583.57
8304,4583.1
8305,4582.13
8306,4581.14
8307,4580.65
8308,4580.15
8309,4579.67
8310,4579.19
8311,4578.69
8312,4578.23
8313,4577.8
8314,4577.37
8315,4576.92
8316,4576.45
8317,4575.97
8318,4575.51
8319,4575.02
8320,4574.52
8321,4574.04
8322,4573.55
8323,4573.04
8324,4572.55
8325,4572.08
8326,4571.64
8327,4571.21
8328,4570.73
8329,4570.23
8330,4569.76
8331,4569.31
8332,4568.86
8333,4568.38
8334,4567.92
8335,4567.47
8336,4566.98
8337,4566.51
8338,4566.05
8339,4565.55
8340,4565.04
8341,4564.51
8342,4564.0
8343,4563.5
8344,4563.0
8345,4562.5
8346,4562.01
8347,4561.54
8348,4561.1
8349,4560.64
8350,4560.22
8351,4559.7
8352,4559.81
8353,4559.63
8354,4559.47
8355,4559.39
8356,4559.29
8357,4559.14
8358,4559.08
8359,4559.06
8360,4558.95
8361,4558.83
8362,4558.57
8363,4558.26
8364,4557.62
8365,4557.28
8366,4556.92
8367,4556.56
8368,4556.18
8369,4555.81
8370,4555.46
8371,4555.13
8372,4554.81
8373,4554.49
8374,4554.17
8375,4553.88
8376,4553.69
8377,4553.53
8378,4553.34
8379,4553.26
8380,4553.25
8381,4553.18
8382,4552.96
8383,4552.89
8384,4552.79
8385,4552.74
8386,4552.62
8387,4552.41
8388,4552.36
8389,4552.38
8390,4552.33
8391,4552.28
8392,4552.25
8393,4552.22
8394,4552.2
8395,4552.16
8396,4552.12
8397,4552.07
8398,4552.05
8399,4552.0
8400,4551.98
8401,4552.03
8402,4552.04
8403,4552.02
8404,4551.97
8405,4551.96
8406,4551.95
8407,4551.91
8408,4551.87
8409,4551.86
8410,4551.83
8411,4551.8
8412,4551.71
8413,4551.6
8414,4551.5
8415,4551.51
8416,4551.78
8417,4551.82
8418,4551.75
8419,4551.76
8420,4551.79
8421,4551.84
8422,4551.89
8423,4551.67
8424,4551.64
8425,4551.65
8426,4551.63
8427,4551.62
8428,4551.66
8429,4641.49
8430,4640.95
8431,4639.35
8432,4638.55
8433,4637.06
8434,4636.71
8435,4636.2
8436,4635.2
8437,4634.83
8438,4634.41
8439,4633.96
8440,4633.44
8441,4632.9
8442,4631.29
8443,4630.79
8444,4629.73
8445,4628.81
8446,4628.27
8447,4627.74
8448,4627.2
8449,4625.59
8450,4625.08
8451,4624.58
8452,4623.59
8453,4623.29
8454,4623.01
8455,4622.82
8456,4622.78
8457,4622.21
8458,4622.11
8459,4622.29
8460,4622.36
8461,4622.01
8462,4622.03
8463,4621.86
8464,4621.75
8465,4621.54
8466,4621.32
8467,4621.04
8468,4620.87
8469,4620.7
8470,4620.47
8471,4620.46
8472,4620.88
8473,4620.99
8474,4621.03
8475,4621.09
8476,4621.16
8477,4621.24
8478,4621.17
8479,4621.08
8480,4621.06
8481,4621.02
8482,4620.98
8483,4620.91
8484,4671.38
8485,4674.23
8486,4677.2
8487,4677.79
8488,4678.4
8489,4680.9
8490,4682.1
8491,4684.67
8492,4687.39
8493,4687.93
8494,4688.52
8495,4689.41
8496,4689.82
8497,4690.34
8498,4690.85
8499,4691.4
8500,4691.91
8501,4692.5
8502,4693.16
8503,4694.99
8504,4695.65
8505,4696.28
8506,4696.89
8507,4697.49
8508,4698.1
8509,4698.76
8510,4699.39
8511,4699.95
8512,4701.63
8513,4702.12
8514,4702.66
8515,4703.23
8516,4703.71
8517,4704.14
8518,4705.56
8519,4706.06
8520,4706.52
8521,4707.08
8522,4707.65
8523,4708.24
8524,4709.4
8525,4709.99
8526,4710.34
8527,4710.74
8528,4711.49
8529,4712.01
8530,4713.6
8531,4714.13
8532,4714.68
8533,4715.22
8534,4715.72
8535,4716.21
8536,4716.59
8537,4716.92
8538,4717.41
8539,4718.47
8540,4718.93
8541,4719.35
8542,4720.2
8543,4720.56
8544,4720.86
8545,4721.01
8546,4720.92
8547,4721.19
8548,4721.26
8549,4670.74
8550,4672.29
8551,4672.25
8552,4672.98
8553,4673.07
8554,4674.52
8555,4674.11
8556,4674.74
8557,4673.69
8558,4673.41
8559,4671.57
8560,4671.46
8561,4632.25
8562,4632.13
8563,4632.41
8564,4632.75
8565,4632.79
8566,4632.7
8567,4632.67
8568,4632.59
8569,4632.49
8570,4632.32
8571,4631.89
8572,4631.82
8573,4631.94
8574,4631.75
8575,4631.69
8576,4631.6
8577,4631.41
8578,4631.11
8579,4630.89
8580,4630.87
8581,4630.92
8582,4630.77
8583,4630.56
8584,4630.48
8585,4631.0
8586,4631.32
8587,4631.61
8588,4630.04
8589,4629.6
8590,4628.76
8591,4628.31
8592,4627.85
8593,4627.39
8594,4626.43
8595,4625.94
8596,4625.47
8597,4625.01
8598,4624.54
8599,4624.09
8600,4624.02
8601,4623.94
8602,4623.64
8603,4623.35
8604,4623.07
8605,4622.45
8606,4622.18
8607,4622.34
8608,4621.97
8609,4621.82
8610,4621.56
8611,4621.31
8612,4620.66
8613,4620.42
8614,4620.55
8615,4620.74
8616,4621.07
8617,4621.0
8618,4620.95
8619,4620.96
8620,4621.12
8621,4621.15
8622,4620.9
8623,4620.86
8624,4620.85
8625,4620.76
8626,4620.73
8627,4620.68
8628,4620.62
8629,4620.25
8630,4619.95
8631,4619.61
8632,4619.29
8633,4618.99
8634,4618.69
8635,4618.39
8636,4618.1
8637,4618.11
8638,4618.09
8639,4618.12
8640,4618.38
8641,4618.68
8642,4619.66
8643,4620.08
8644,4620.45
8645,4621.43
8646,4622.76
8647,4623.05
8648,4623.43
8649,4624.12
8650,4624.49
8651,4625.63
8652,4626.39
8653,4627.04
8654,4628.39
8655,4629.2
8656,4629.5
8657,4630.1
8658,4630.66
8659,4630.78
8660,4630.86
8661,4630.9
8662,4631.54
8663,4632.19
8664,4676.45
8665,4676.94
8666,4677.96
8667,4679.07
8668,4680.09
8669,4681.09
8670,4683.56
8671,4685.43
8672,4686.54
8673,4686.15
8674,4685.73
8675,4685.66
8676,4640.2
8677,4640.03
8678,4639.98
8679,4639.9
8680,4639.38
8681,4639.32
8682,4639.44
8683,4639.91
8684,4639.84
8685,4639.68
8686,4639.56
8687,4639.51
8688,4639.61
8689,4639.72
8690,4640.21
8691,4640.87
8692,4641.21
8693,4640.82
8694,4640.66
8695,4640.46
8696,4642.96
8697,4642.0
8698,4641.67
8699,4641.31
8700,4640.93
8701,4640.13
8702,4639.21
8703,4638.4
8704,4637.92
8705,4637.45
8706,4636.54
8707,4636.05
8708,4635.66
8709,4634.32
8710,4633.81
8711,4631.39
8712,4630.91
8713,4629.45
8714,4628.98
8715,4628.46
8716,4627.93
8717,4627.49
8718,4626.53
8719,4626.06
8720,4625.6
8721,4625.1
8722,4624.13
8723,4623.7
8724,4623.2
8725,4622.68
8726,4622.16
8727,4620.59
8728,4619.54
8729,4619.01
8730,4618.51
8731,4618.03
8732,4617.52
8733,4616.99
8734,4616.48
8735,4615.97
8736,4615.46
8737,4614.95
8738,4614.48
8739,4614.01
8740,4613.56
8741,4613.12
8742,4612.67
8743,4612.22
8744,4611.31
8745,4610.84
8746,4610.37
8747,4609.92
8748,4609.0
8749,4608.54
8750,4608.12
8751,4607.66
8752,4607.21
8753,4606.75
8754,4606.29
8755,4605.82
8756,4605.35
8757,4604.86
8758,4604.38
8759,4603.37
8760,4602.89
8761,4602.02
8762,4601.56
8763,4601.09
8764,4600.28
8765,4599.87
8766,4599.56
8767,4599.28
8768,4598.85
8769,4598.48
8770,4598.14
8771,4597.84
8772,4597.51
8773,4597.12
8774,4596.78
8775,4596.16
8776,4595.21
8777,4594.73
8778,4594.28
8779,4593.24
8780,4592.74
8781,4592.23
8782,4591.75
8783,4591.29
8784,4590.86
8785,4590.4
8786,4589.92
8787,4589.45
8788,4588.95
8789,4588.44
8790,4587.93
8791,4587.45
8792,4587.04
8793,4586.64
8794,4586.18
8795,4585.65
8796,4585.15
8797,4584.64
8798,4584.15
8799,4582.73
8800,4582.25
8801,4581.75
8802,4581.25
8803,4580.74
8804,4580.25
8805,4579.77
8806,4579.26
8807,4578.78
8808,4578.32
8809,4577.91
8810,4577.49
8811,4577.04
8812,4576.56
8813,4576.09
8814,4575.62
8815,4575.14
8816,4574.65
8817,4574.17
8818,4573.66
8819,4573.15
8820,4572.66
8821,4572.18
8822,4571.72
8823,4571.27
8824,4570.81
8825,4570.31
8826,4569.83
8827,4569.41
8828,4568.98
8829,4568.5
8830,4568.02
8831,4567.57
8832,4567.09
8833,4566.62
8834,4566.15
8835,4565.65
8836,4565.15
8837,4564.63
8838,4564.1
8839,4563.61
8840,4563.12
8841,4562.63
8842,4562.13
8843,4561.65
8844,4561.19
8845,4560.73
8846,4560.29
8847,4559.97
8848,4559.73
8849,4559.79
8850,4559.72
8851,4559.66
8852,4559.49
8853,4559.33
8854,4559.23
8855,4559.09
8856,4559.05
8857,4558.96
8858,4558.94
8859,4558.87
8860,4558.65
8861,4558.34
8862,4558.01
8863,4557.69
8864,4557.35
8865,4556.99
8866,4556.63
8867,4556.27
8868,4555.88
8869,4555.52
8870,4554.89
8871,4554.57
8872,4554.25
8873,4553.94
8874,4553.36
8875,4553.21
8876,4553.07
8877,4552.91
8878,4552.75
8879,4552.63
8880,4552.51
8881,4552.42
8882,4552.34
8883,4552.39
8884,4552.35
8885,4552.23
8886,4552.17
8887,4552.14
8888,4552.09
8889,4552.01
8890,4551.99
8891,4551.92
8892,4551.81
8893,4551.72
8894,4551.69
8895,4551.77
8896,4677.09
8897,4678.77
8898,4679.31
8899,4681.3
8900,4685.62
8901,4686.91
8902,4686.01
8903,4685.61
8904,4670.68
8905,4673.64
8906,4677.68
8907,4677.76
8908,4677.43
8909,4677.27
8910,4678.06
8911,4677.89
8912,4678.18
8913,4679.21
8914,4680.22
8915,4680.66
8916,4681.85
8917,4682.15
8918,4683.0
8919,4676.68
8920,4677.53
8921,4678.44
8922,4678.97
8923,4679.13
8924,4678.93
8925,4678.96
8926,4678.82
8927,4678.7
8928,4678.09
8929,4678.02
8930,4674.18
8931,4674.97
8932,4677.36
8933,4677.65
8934,4678.65
8935,4680.42
8936,4683.68
8937,4685.23
8938,4687.38
8939,4687.95
8940,4688.1
8941,4688.23
8942,4688.47
8943,4688.64
8944,4688.81
8945,4689.13
8946,4689.37
8947,4689.6
8948,4689.79
8949,4690.09
8950,4690.46
8951,4691.08
8952,4691.82
8953,4692.15
8954,4692.9
8955,4693.24
8956,4670.92
8957,4645.55
8958,4642.75
8959,4709.61
8960,4709.43
8961,4709.24
8962,4709.1
8963,4708.94
8964,4708.74
8965,4708.64
8966,4708.58
8967,4708.45
8968,4708.29
8969,4708.12
8970,4707.87
8971,4707.67
8972,4707.39
8973,4707.16
8974,4706.99
8975,4706.82
8976,4706.78
8977,4706.72
8978,4706.71
8979,4706.62
8980,4706.59
8981,4706.56
8982,4706.57
8983,4706.38
8984,4706.17
8985,4705.96
8986,4705.89
8987,4705.52
8988,4705.5
8989,4705.33
8990,4705.11
8991,4705.1
8992,4704.96
8993,4704.84
8994,4704.99
8995,4704.98
8996,4705.09
8997,4705.12
8998,4705.01
8999,4705.17
9000,4705.4
9001,4705.32
9002,4705.18
9003,4705.27
9004,4705.29
9005,4705.23
9006,4705.13
9007,4705.15
9008,4705.41
9009,4705.6
9010,4705.69
9011,4705.67
9012,4705.71
9013,4705.88
9014,4705.97
9015,4706.18
9016,4706.33
9017,4706.53
9018,4706.65
9019,4706.47
9020,4706.31
9021,4706.43
9022,4706.41
